X195,X197,X199,X287,X294,X316,X470,X539,X545,X546,X548,X550,X562,X569,X571,X573,X582,X584,X615,X630,X727,X730,X732,X817,X818,X824,X837,X847,X853,X856,X860,X901,X1019,X1245,X1246,X1249,X1254,X1255,X1280,X1281,X1282,X1283,X1295,X1302,X1303,X1304,X1307,X1308,X1309,X1311,X1313,X1314,X1326,X1328,X1338,X1346,X1349,X1351,X1352,X1354,X1358,X1363,X1366,X1398,X1423,X1492,X1494,X1496,X1502,X1561,X1579,X1580,X1587,X1589,X1590,X1596,X1597,X1598,X1599,X1601,X1604,X1613,X1624,X1648,X1661,X1680,X1681,X1683,X1685,X1736,X1744,X1747,X2173,X2756,X10678,X10679,X10680,X10710,X10742,X10761,X28025,X28037,X28038,X28116,X28118,X28131,X28132,X28141,X28901,X29343,X29385,X29466,X33033,X33959,X34085,X35703,X35760,X37554,X38289,X39488,X39950,X43675,X44742,X46867,X47678,X47715,X51663,X51669,X52773,X53345,X54291,X55884,X57706,X61645,X61648,X66284,X67824,X67827,X69328,X69966,X74426,X76123,X76832,X79604,X82983,X84112,X102684,X103216,X105219,X137591,X155148,X158847,X185008,X190721,X208224,X208479,X208962,X216816,X227940,X239935,X244366,X246787,X248315,X249188,X255248,X283734,X292800,X299767,X315405,X399726,X413503,X414970,X417368,X432198,X502558,X536441,X544580,X573062,X631220,X649756,X671223,X702967,X712122,X712357,X712411,X712538,X712633,X713030,X1042156,X1090133,X1134687,X1147143,X1147144,X1147145,X1147146,X1147147,X1147148,X1147149,X1147150,X1147151,X1147152,X1147153,X1147157,X1156431,X1156433,X1160721,X1168034,X1197717,X1211417,X1216932,X1225789,X1296536,X1297617,X1324352,X1335613,X1357825,X1407493,X1463165,X1471761,X1476577,X1524881,X1528099,X1531429,X1539298,X1560339,X1562970,X1572656,X1642646,X1649239,X1649240,X1655645,X1679721,X1692238,X1702170,X1702221,X1712675,X1725232,X1759399,X1785995,X1796613,X1796616,X1805478,X1805714,X1812934,X1812935,X1813821,X1815968,X1827481,X1834196,X1834198,X1834205,X1834207,X1839799,X1841863,X1852373,X1852374,X1852377,X1868135,X1870984,X1871021,X1871025,X1871034,X1884263,X1889813,X1902136,X1905288,X1907578,X1912856,X1915310,X1934254,X1944646,X2025876,X2026240,X2051905,real_y
0.000261557,7.82E-05,0,2.56E-05,0,0,0,0,7.27E-06,3.44E-05,0.00940918,0.00134027,0.0216939,0,2.87E-05,0.0201691,5.97E-05,2.26E-06,0,0,4.99E-06,0,0,0.0469759,0.0027777,0,1.04E-05,2.45E-06,0.0104631,7.44E-06,4.44E-07,0.000236633,0,0,0,0,0,0,0.000140871,0,0,0,0,7.35E-05,6.78E-06,0.00231208,6.60E-05,0.000116562,0,6.73E-05,7.21E-06,6.15E-05,6.03E-05,0.000206114,2.33E-06,0,0,3.24E-06,0.000101301,0,1.00E-06,0,0,0,0,0,4.06E-81,0.00217757,3.10E-05,0,0,1.23E-06,1.45E-06,0,5.83E-07,0,0,0,0,0,0.000118532,1.13E-05,1.58E-06,0,0,0.00372298,0.000416402,1.68E-06,0.000104834,7.85E-06,0,1.19E-06,0,0,0,0,0,0,0,0,0,2.69E-06,0,0.0314839,0.000476252,1.52E-05,4.79E-07,2.09E-06,0,0,0,0.000824372,4.51E-05,0,0,0,0,0,1.21E-06,0.00212059,2.63E-05,1.30E-05,4.04E-06,1.05E-06,0.0252199,7.56E-07,0,0,0,0,2.46E-06,0,0,0.000177143,1.28E-06,0,3.24E-06,2.00E-06,0,0,0.00155969,0,0,0,0,0.000134679,2.81E-52,0,0,0,0,0,0,0,7.92E-07,0.000104242,4.73E-06,0.000898889,0,0.0280134,0.000936907,0.0301573,0,9.44E-06,0,0,4.81E-05,7.49E-08,6.73E-293,0,0,0,0,0,0,0,0,0,1.75E-06,0.0022812,0,6.34E-06,7.81E-07,0,9.29E-07,0,2.90E-06,0,0.00047461,0,6.48E-05,0,0,7.92E-05,0,0,0,0,0,0,0,0,0,5.57E-05,3.82E-05,0.000229095,0,6.80E-05,0,0,0,1.52E-06,2.05E-05,0.00161665,6.13E-05,0,0,0.000266682,0,0,0,0,8.17E-06,0,0,2.00E-34,1.48219693752374e-323,0,0,0,0.00119156,8.84E-07,0,6.64E-07,0,6.33E-05,0,2.55E-05,1.69E-06,0.000803455,7.09E-07,0,2.88E-05,1.26E-05,0.00222505,0,0,0,1.29E-05,7.53E-06,1.02E-05,2.15E-05,0.000147862,0,3.93E-05,3.52E-06,6.37E-06,3.18E-06,2.93E-06,2.54E-05,0,0,0,1.01E-06,0,0,1.32E-06,9.52E-05,1.17E-05,1.16E-06,1.04E-06,0.00127262,1.08E-05,1.08E-05,0
0.000381793,1.81E-05,0,8.84E-07,0,0,0,0,0,5.39E-06,9.88131291682493e-324,6.27E-05,0.00115623,0,0,1.68E-05,0,0,0,0,1.53E-87,1.75E-275,0,0.0518459,0.00534046,0,0,1.03E-05,0.000384637,0,1.01E-07,0,0,0,0,0,0,0,3.20E-07,0,0,0,0,0,1.71E-06,0.000642672,0.000502729,2.32E-06,0,3.02E-05,0,1.17E-06,1.78E-06,3.15E-06,0,0,0,3.17E-06,0.000480417,0,0,0,0,0,0,0,3.23E-06,0.000693672,4.41E-06,0,0,0,0,0,0,0,0,0,0,0,1.36E-06,0,0,0,1.86E-06,0.0163494,0,1.30E-05,0.000116364,4.23E-05,0,0,0,0,0,5.72E-11,0,0,0,0,0,6.26E-06,0,0.0552526,0.000240827,0.000392698,0,4.38E-07,0,0,0,1.85E-06,3.88E-07,0,0,0,0,0,0,0.000959599,9.45E-06,6.33E-06,1.71E-05,0,0.0149281,0,0,0,0,0,0,0,0,1.28E-06,0,0,0,0,0,0,4.75E-06,0,4.59E-07,0,0,0.000269241,0,0,0,0,0,0.00180013,0,0,5.28E-07,0.00278064,4.38E-07,4.61E-05,0,0.00021613,3.68E-05,0.000101498,0,0,0,0,0.00140362,4.41E-08,1.99E-06,0,0,0,0,0,0,0,0,0,0,0.00374366,0,3.46E-06,0,0,5.99E-07,0,9.59E-07,0,8.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85E-05,3.79E-05,3.18E-05,0,7.67E-05,3.95E-05,0,0,0,2.70E-05,0.000117838,4.01E-07,0,0,5.31E-05,0,2.72E-06,0,0,0,0,0,0,0,0,0,8.22E-05,0.00153337,0,0,0,0,6.67E-06,1.36E-06,4.62E-18,0,0.00113669,1.14E-06,0,1.60E-06,0,5.45E-07,0,0,1.56E-06,0.00014074,5.11E-07,0,6.47E-05,3.51E-05,2.43E-07,2.93E-06,0,0,0,0,5.09E-05,0,0,0,0,0,0,0,1.22E-06,0,0,0,0.0924482,3.28E-07,0,0
0.00263461,5.64E-05,0,4.93E-06,9.46E-07,0,0,0,0,3.38E-06,3.32E-05,0,0.00303498,0,0,1.38E-05,0,1.14E-06,0,0,1.95E-06,0,6.48E-07,0.011511,0.00139658,0,0,1.39E-05,0.00387815,5.98E-06,8.44E-07,1.61E-06,0,0,0,0,0,0,2.44E-05,0,8.69E-07,0,0,2.01E-05,6.30E-05,0.0033042,0.000126759,7.83E-05,2.26E-06,0.000567976,0.000236392,0.000232941,7.94E-06,3.14E-05,2.04E-05,0,0,3.56E-05,0.0100273,0,3.03E-06,0,0,4.09E-06,0,0,0,0.00509506,1.11E-05,0,0,0,5.67E-07,0,0,1.22E-06,1.52E-06,0,0,3.23E-06,1.23E-06,0,0,1.28E-06,9.94E-07,0.0018034,0.000127229,1.78E-05,0.000954334,0.000262532,4.51E-05,8.98E-07,0,0,0,0,0,7.64E-14,0,0,0,3.60E-05,0,0.00336573,0.000106866,1.01E-05,0,0,2.07E-07,0,0,1.68E-05,2.27E-06,2.51E-06,0,0,0,0,0,0.0173498,1.78E-06,0.000127535,0,0,4.99E-05,0,0,0,0,0,0,0,0,1.70E-06,0,0,0,0,0,0,0.000512573,0,0,0,0,0.00822532,2.88E-05,0,0,0,0,0,0,0,5.74E-07,0.000827455,9.65E-06,0.0714726,0,3.98E-05,0,0.00122319,0,0,0,0,0.0186057,0,0.000223922,0,0,0,0,0,7.56E-07,0,3.54E-06,0,0,0.0155337,0,0,9.41E-06,0,6.31E-06,0,5.55E-06,0,5.45E-05,0,0,0,0,0,1.54E-189,0,1.56E-196,0,0,0,0,0,0,0.000123562,0.000177785,0.000229562,0,0.000221922,0,0,0,0,1.03E-05,0.000173758,1.03E-06,0,0,2.67E-06,0,7.48E-06,0,2.93E-05,0,0,0,0,0,0,0,0,0.000450633,0,0,0,0,1.93E-05,0,4.97E-06,0,0.000159485,8.94E-05,0,2.46E-05,0,9.01E-06,0,0,0,0.000181396,5.43E-05,0,0.00153694,0.000318837,2.86E-07,4.73E-05,0,5.97E-06,0,2.01E-123,0.000125826,0,2.24E-06,0,0,1.40E-06,0,0,0.000298597,0,0,2.57E-98,0.00019146,0,0,0
0.000228287,2.20E-05,3.40E-06,0,0,0,0,0,0,2.06E-06,0.000311599,0.00035619,0.00290117,0,0.000645482,0.00030673,0,0,4.48E-07,0,0.000407919,5.93E-05,2.69E-05,0.0161178,0.00806515,0,9.03E-07,7.63E-06,0.0133838,0,1.12E-07,8.26E-07,5.86E-07,0,0,0,0,1.85E-06,6.17E-06,0,0,0,0,0.0020079,0.000617835,0.156537,0.000266973,0.000429042,0.000266132,0.000264268,2.84E-05,4.16E-06,5.72E-05,0.00046612,8.97E-05,0,0,1.51E-05,0.000229139,0,0.000969085,3.59E-06,1.02E-06,0,0,0,2.42E-06,0.00586253,1.45E-05,3.52E-07,0,0,2.92E-06,0,0,0,0,0,0,9.12E-06,0.000423945,9.89E-06,0,0,0,0.0340532,0.00488753,9.59E-06,0.00100293,1.29E-05,0,0,0,0,0,0,0,0,0,0,0,4.52E-05,0,0.0331246,0.000383865,0.000402563,3.30E-05,0,2.10E-07,0,0,0.00561943,1.62E-06,2.54E-06,3.38E-06,0,0,0,0,0.00219362,0,0.000159719,0,0,0.00476692,0,0,0,3.43E-74,0,6.94E-06,0,0,6.85E-06,0,0,0,9.28E-08,0,0,0.00030087,2.69E-06,5.81E-07,3.97E-06,0,1.60E-05,0,0,0,4.92E-06,0,0,0,0,3.87E-06,0.000518579,0,0.0187666,0,0.02168,0.00289506,0.00149316,3.14E-05,4.63E-05,2.18E-209,0,0.000498911,1.15E-06,1.27E-06,0,0,0,0,0,3.94E-06,0,2.30E-06,0,0,0.0315387,0,0,0,0,7.22E-06,1.57E-06,0.000102943,4.21E-06,0.000372738,0,5.88E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00098662,0.000763102,0.000347961,0,5.89E-05,0,0,0,5.91E-07,0.000184468,0.000277491,1.69E-05,0,0,0.000238044,1.31E-06,1.25E-05,0,0,2.13E-05,0,0,0,0,1.28E-06,0,0,0,9.23E-07,0,0,9.69E-07,8.98E-06,0,0.000508551,0,0.000459295,4.66E-07,1.39E-05,2.14E-05,0,2.74E-06,0,0,1.00E-05,5.04E-05,6.38E-06,1.59E-06,1.67E-05,0.00920522,3.12E-05,8.30E-05,0,6.19E-06,0,0,0.000155604,0,2.32E-06,7.20E-112,0,2.29E-05,0,0,1.16E-05,0,0,0,0.000454454,9.70E-07,0,0
0.000499321,0.000262174,2.90E-06,0,0,0,0,0,3.89E-06,5.69E-07,7.65E-06,1.95E-05,0.0372615,0,0,7.37E-05,0,0,0,0,2.10E-05,0,1.40E-05,0.0171608,0.00311001,0,1.21E-06,6.16E-06,0.00777185,9.69E-07,1.17E-06,0,0,1.01E-06,8.34E-07,6.20E-06,1.33E-07,0,3.01E-06,0,0,0,2.04E-288,0.0130071,0.000172194,0.0113409,0.000466622,7.38E-05,0.00231848,0.00154174,5.41E-06,3.62E-05,3.54E-05,0.000184496,1.15E-05,0,0,1.02E-05,0.00114155,0,0,1.57E-06,9.21E-06,0,0,0,4.06E-06,0.00292464,1.50E-05,2.23E-06,0.000487823,1.24E-05,1.47E-06,3.29E-07,0.000172175,0.00124081,0.00106305,3.32E-05,0,2.91E-06,0.000246867,0.000185764,0.00183805,0,0,0.00119598,3.83E-05,5.67E-06,0.00168953,6.29E-05,1.70E-05,1.20E-06,0,0,0,0,0,0,0,0,0,1.16E-05,3.22E-06,0.0118901,0,5.04E-05,5.60E-06,0,3.21E-07,0,0,0.0219417,4.84E-06,3.24E-06,0,0,0,0,0,0.00169419,0,2.10E-05,0,2.67E-06,0.000157289,0.000179989,2.64E-07,0,0,0,6.52E-239,0,0,1.55E-96,0,0,0,0,0,0,0.00542512,0,0,0,0,0.00147599,0,0,0,0,0,0.000286673,0,2.47E-07,0,0.00127894,3.26E-06,0.0685642,0,4.40E-05,0.000175048,9.32E-05,5.37E-05,2.08E-05,0,0,0.00368031,0,0.000672067,0,3.38E-07,0,0,0,2.16E-06,0,9.54E-06,0,0,0.0516781,0,0,1.57E-06,0,9.34E-07,0,5.66E-05,1.22E-06,0.000113008,0,1.91E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.000111674,9.28E-05,0.0194348,0,1.67E-06,0,8.17E-271,0,0,7.87E-06,6.71E-06,0,0,0,0,0,0,0,0,1.53E-06,0,0,0,0,0,0,0,0,0,0,0,0,3.94E-05,0,0.000543054,0,0.000253718,3.52E-06,0,2.54E-05,0,0,0,0,0,9.71E-05,1.12E-05,2.96E-05,0.00256995,0.0028561,0,3.42E-05,0,1.28E-05,0,1.45E-06,0.00025243,0,0,0,1.02E-06,8.52E-06,0,0,0.000231025,7.08E-24,0,0,0.00202485,0,7.58E-07,0
0.000461428,6.69E-05,0,1.63E-05,0,0,0,2.32E-06,2.53E-06,6.76E-05,5.11E-05,0.000403099,0.272048,0,6.08E-06,0.00176469,0,0,0,0,9.15E-06,0,7.29E-06,0.0102386,0.0094381,0,3.27E-06,5.90E-06,0.00425405,5.04E-05,1.51E-06,0.000347701,3.00E-07,3.34E-06,2.49E-07,0,0,0,2.71E-06,0,0,0,0,0.00238968,0.000219033,0.0755857,5.65E-05,0.000250188,5.42E-06,0.00176574,1.24E-05,1.22E-05,2.11E-05,0.000149719,6.04E-06,0,0,1.47E-06,8.43E-05,0,5.45E-06,7.45E-05,4.14E-05,5.29E-06,0,0,9.88131291682493e-324,0.00248198,1.68E-06,0,0,0,2.58E-06,0,0,0,5.90E-07,0,0,2.56E-06,0,1.68E-06,8.78E-07,1.02E-06,1.27E-05,0.000918312,4.79E-05,1.35E-05,0.00151486,0.000139235,9.88131291682493e-324,7.15E-07,0,0,0,0,0,0,0,0,7.19E-06,4.03E-05,0,0.0256147,0.000117931,7.59E-07,0,0,2.11E-06,0,0,0.00058095,1.19E-06,3.05E-06,2.81E-06,3.57E-07,0,0,0,0.00601421,0,0.000129389,2.92E-06,0,0.0121782,0,0,0,2.67E-06,0,3.48E-06,0,1.35E-06,1.21E-06,0,0,8.43E-13,2.42E-06,0,8.14E-07,0.00256864,1.90E-06,2.14E-07,5.59E-06,0,0.0025715,0,0,0,1.63E-07,0,1.29E-05,0,2.95E-07,1.05E-05,0.0113894,2.89E-05,0.0633382,0,9.50E-05,1.79E-05,0.00412446,3.67E-06,2.59E-05,0,0,0.0100536,0,2.17E-06,0,0,0,0,0,3.59E-06,0,6.94E-06,0,1.48E-196,0.00272353,6.78E-07,0,4.68E-07,0,5.59E-07,0,1.18E-05,0,0.000291909,0,4.78E-06,0,4.21E-221,0,0,0,0,0,0,0,0,0,0,0.000550793,0.000784938,0.00427959,0,1.08E-179,0,0,0,1.79E-37,3.98E-06,0.000180629,4.22E-05,0,0,0.00209321,5.49E-07,2.26E-05,0,0,1.27E-05,0,2.11E-214,0,8.72E-07,2.14E-05,0,0,0,0,0,9.19E-161,0,7.70E-06,0,0.000813063,0,0.000137344,1.61E-05,8.66E-06,1.86E-05,2.01E-07,1.28E-05,4.09E-06,0,1.64E-05,7.77E-05,8.13E-06,0,0.000850789,0.00675552,1.39E-05,1.67E-05,2.06E-06,7.72E-06,0,0,7.56E-05,0,8.94E-07,0,0,1.97E-05,0,0,4.71E-05,1.40E-182,0,0,0.000218302,3.10E-07,0,0
8.66E-05,2.05E-05,0,0,0,0,0,0,0,0,0,1.04E-06,0.0140604,3.27E-07,0,3.25E-05,0,0,0,0,4.86E-06,0,0,0.027676,0.015379,0,0,6.32E-06,0.00452816,8.74E-06,8.13E-08,0.000572718,0,0,7.10E-07,0,0,0,2.06E-06,0,5.93E-07,0,0,1.73E-05,1.98E-06,0.00268779,6.55E-05,8.52E-06,1.12E-05,1.69E-05,3.04E-06,1.65E-06,4.33E-06,0.00019369,1.73E-06,0,0,6.36E-07,6.94E-05,0,2.59E-07,0,0,0,0,0,6.94E-07,0.000763134,5.36E-06,0,0,0,0,0,0,0,0,0,0,1.16E-05,6.44E-05,0,4.53E-06,0,1.39E-06,0.0019756,3.60E-06,0,0.000139471,1.09E-05,0,0,0,0,0,0,0.000278464,0,0,0,1.24E-06,3.51E-06,0,0.0291239,0.00454926,8.30E-05,0,0,1.91E-07,0,0,0.000115177,6.68E-05,0,0,0,0,0,0,0.000568718,4.91E-06,0.000128449,5.60E-06,0,0.0109138,0,0,0,7.56E-07,0,8.56E-07,0,0,3.38E-07,0,0,0,0,0,0,0.000296259,1.77E-06,0,0,0,2.96E-05,0,0,0,0,0,4.15E-05,0,0,4.14E-07,8.44E-05,2.04E-06,0.00243359,0,0.00839233,0,0.0116259,0,2.21E-06,1.52E-06,0,0.000399192,0,0,0,0,0,0,0,0,1.94E-07,0,0,0,0.000785676,0,0,0,0,4.79E-07,0,7.48E-07,0,6.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84E-05,3.10E-05,0.00151255,0,0.000223888,0.0749962,0,0,0,0.000218918,5.85E-05,0,0,0,2.03E-07,0,0,0,0,0,0,3.24E-07,0,1.98E-05,0,0,0,0,0,0,0,0,0.00159912,0,1.00E-05,6.37E-06,0.00109567,1.22E-60,1.42E-06,1.55E-05,0,0,0,0,0,2.67E-05,9.59E-06,0,2.43E-06,0.000125703,0,4.03E-05,0,8.20E-07,0,0,0.000106315,0,0,0,0,7.91E-06,0,0,6.75E-06,0,0,5.34E-07,0.0113652,0,0,0
0.000354034,3.99E-05,0,0,0,0,0,0,3.41E-06,2.40E-06,3.72E-06,1.27E-05,7.52E-05,0,3.25E-124,1.27E-06,0,0,0,0,0,0,3.61E-07,0.0402695,0.00642841,0,0,7.78E-06,0.00241429,0,0,0,5.27E-07,0,1.28E-06,0,5.55E-08,0,1.17E-05,0,4.86E-07,0,0,9.58E-06,2.34E-06,0.000389718,0.000153097,7.84E-07,2.80E-06,0.000226795,1.54E-06,4.76E-06,4.79E-06,0.000467211,4.24E-06,0,7.75E-07,1.74E-05,0.000609096,0,6.34E-07,0,0,3.81E-07,0,0,1.03E-23,0.00304105,8.26E-05,0,0,0,0,0,0,0,4.31E-109,8.5798945991145e-319,0,8.00E-05,1.48E-60,0,0,1.60E-06,1.35E-06,0.000118425,5.29E-06,1.24E-05,0.000431666,4.59E-05,0,0,4.35E-06,0,0,0,0,0,0,0,2.54E-06,3.37E-06,0,0.0289005,0.0115077,0.000393678,1.35E-06,0,8.28E-19,0,0,3.38E-05,1.39E-05,6.72E-121,1.68E-05,0,5.63E-07,0,0,0.000989145,5.04E-06,3.35E-06,0,2.52E-06,4.32E-05,0,0,0,6.17E-07,0,0,0,0,6.54E-07,0,0,0,0,0,0,8.67E-06,9.66E-06,0,0,0,0.00010911,3.17E-74,0,0,0,0,5.63E-07,4.11E-153,0,5.06E-06,0.00070483,1.25338031496528e-318,0.0219835,0,6.94E-05,0,0.00253592,0,5.96E-07,8.47E-07,0,0.00138945,3.24E-08,0,0,0,0,0,0,8.21E-06,0,2.09E-06,0,2.50E-05,0.00314586,0,0,2.96E-06,0,0,0,0,0,0.000549796,0,2.20E-07,6.24E-86,0,0,0,0,0,0,0,0,4.29E-82,0,0,1.26E-05,2.47E-05,0.00666262,0,9.19E-06,0,3.56E-07,0,0,0.000365777,3.33E-05,5.74E-05,0,0,1.52E-39,0,6.11E-06,0,0,7.69E-06,0,0,0,0,0,0,0,0,3.92E-42,0,0,0,1.01E-05,0,2.52E-05,0,0.00162029,0,0,0.000144253,1.34E-07,2.71E-06,3.98E-128,0,1.18E-05,4.34E-05,1.77E-05,1.72E-05,5.88E-05,4.40E-05,2.25E-06,1.58E-05,0,3.34E-06,0,0,0.000384248,0,0,0,0,0,0,0,6.30E-06,1.38E-51,0,0,0.0116014,0,0,0
0.000218435,2.76E-05,0,4.50E-07,0,0,0,0,0,1.67E-06,2.64E-05,0.000898928,0.00140159,0,0.00146642,9.88E-06,0,0,0,0,0,0,0,0.0245752,0.00305763,0,4.19E-05,0.00952322,0.00419857,0,1.35E-07,0,0,0,0,0,0,0,2.88E-06,0,0,0,0,8.55E-06,3.70E-05,0.000920412,0.000131838,1.69E-06,0,0.000191181,2.87E-06,2.96439387504748e-323,0.000199124,1.07E-05,0,0,0,1.31E-05,0.000984038,4.14E-06,9.70E-07,0,0,0,0,0,1.41E-06,0.00277861,2.21E-05,0,0,0,0,0,0,0,0,0,0,1.16E-05,0.000558603,9.43E-06,0,0,0,0.0678892,0.0138179,0,0.00027192,0,0,0,0,0,0,0,0,0,0,0,0,6.90E-06,0,0.0274126,0.00531055,0.000535185,2.32E-05,7.03E-07,0,0,0,3.67E-05,4.09E-06,0,0,1.01E-06,0,0,0,0.00216859,0,1.52E-05,0,0,0.00850607,0,0,0,0,1.91E-06,1.09E-06,0,0,1.41E-06,0,7.30E-05,0,0,0,0,0.00118612,2.08E-06,0,0,0,0,2.22E-68,0,0,1.31E-07,0,0,0,2.37E-07,3.63E-149,0.000179561,1.11E-05,0.00672214,0,0.0919753,0,0.00299395,0,0,0,0,5.33E-05,0,0,0,0,0,0,1.29E-125,9.33E-07,0,9.52E-07,0,0,0.00142942,0,0,0,0,6.29E-06,1.30E-06,0,0,0.000667471,0,1.47E-06,0,0,0,0,0,0,0,0,0,0,0,1.40E-67,2.38E-06,1.92E-05,0.00996114,5.62E-07,0.000145252,0.00288259,0,0,1.11E-07,9.78E-05,2.01E-06,2.15E-05,0,0,0,0,0,0,0,8.82E-06,0,0,0,0,0,0,0,0.000576789,0,0,0,0,3.70E-05,0,6.22E-49,0,0.000799638,5.84E-07,1.33E-06,0.000163823,0,8.37E-06,0,5.55E-05,6.58E-07,6.37E-05,5.42E-06,9.87E-07,3.90E-06,3.27E-05,4.76E-06,1.42E-05,0,0,0,0,0.00030554,0,0,0,0,0,4.37E-07,0,3.62E-06,0,0.000209791,3.01E-06,0.000599313,0,5.18E-06,0
0.00374955,0.000921117,0,1.15E-06,0,0,0,0,0,9.30E-06,3.80E-06,0,9.52E-06,0,0,0,0,0,0,0,0,0,0,0.0306713,0.00302216,0,9.43E-07,1.32E-05,0.0141435,7.46E-07,0,0.000101366,0,0,0,1.31E-06,1.27E-07,0,1.13E-05,0,0,0,1.04E-87,8.46E-05,0,0.000164881,0.000297565,1.11E-05,0,0.0010456,0,7.74E-06,3.88E-05,0.000438086,0,0,0,1.28E-05,0.000519496,0,4.23E-07,0,1.11E-06,0,0,0,1.08E-06,0.00541818,2.16E-05,0,0,0,0,0,0,0,8.37E-07,1.54E-152,1.35E-06,7.84E-05,4.43E-64,0,0,0,0.000403433,0.000160408,8.60E-06,0,0.000150186,4.82E-05,0,0,1.20E-05,0,0,0,0,0,0,0,0,0,0,0.00511927,0.00694269,1.31E-05,0,0,0,8.37E-124,5.98E-61,2.17E-05,2.53E-06,1.85E-06,9.83E-07,0,0,0,0,0.00378168,4.20E-06,1.12E-06,0,0,0.0110925,6.37E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-06,0.00176875,0,0,2.56E-05,0,0.000691885,5.76E-84,0,0,0,0,0,1.08029000000022e-311,0,0,0.00195127,0,3.97E-05,0,6.29E-05,1.25E-06,0.0274354,6.99E-247,0,1.50E-06,1.94E-06,0.000573839,0,2.34E-203,0,0,0,0,0,1.30E-05,0,3.48E-06,0,7.31E-07,0.0116372,0,0,0,0,0,0,0,0,8.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88E-05,0.000126703,0.00292829,0,0.00122602,5.14E-05,0,0,0,0.000485802,1.08E-06,0.000472498,0,0,0,0,0,0,0,3.87E-05,0,0,0,2.15E-118,0,0,0,0,1.03E-06,0,0,0,3.58E-05,0,3.69E-06,0,0.000572634,1.97E-45,0,0.000341727,0,1.42E-07,5.46E-28,0,0,0.000139315,2.09E-05,0.000119562,3.43E-05,6.60E-06,0,0.000107073,0,7.07E-05,0,0,0.00229262,0,0,0,0,0,0,0,1.25E-05,0,0,0,0.000916008,0,0,0
0.000265348,0.000199892,0,0,0,0,8.92E-07,0,0,0,0,0,0.00128062,7.56E-07,0,8.88E-07,0,0,0,0,7.16E-06,0,0,0.0486597,0.0318111,0,1.36E-05,7.32E-07,0.00879705,3.46E-06,1.33E-06,0,6.77E-06,9.35E-06,2.49E-07,0,0,4.01E-06,9.38E-06,0,0,0,0,2.07E-06,2.04E-06,0.000300044,7.31E-05,0,0,5.23E-05,1.61E-06,1.90E-109,1.67E-05,0,0,0,0,3.19E-05,0.000625725,0,0,7.11454530011395e-322,0,0,0,0,2.41E-75,0.00329164,5.08E-06,0,0,7.96E-06,0,0,8.42E-06,0,0,0,0.00137099,1.01E-05,2.03E-05,9.85E-14,8.93E-07,1.17E-225,3.12E-06,0.0577817,1.68E-06,7.92E-284,0.000109679,0.000166009,0,7.13E-07,4.81E-07,0,0,0,0,8.38E-195,0,0,0,3.64E-06,7.90E-06,0.141071,7.37E-05,0.000217834,0,0,0,0,0,0.000159437,7.19E-07,3.56E-06,7.31E-05,0,0,0,0,0.00421748,0.000172527,1.58E-06,0,0,0.000191568,0,0,0,0,0,3.31E-07,0,0,0,0,0,0,0,0,0,0.000416787,0,7.04E-05,7.34E-07,0,0.000776833,3.66E-06,0,0,0,0,0,0,0,8.91E-08,0.00117295,0,9.12E-05,0,5.80E-05,3.27E-07,0.00995139,0,4.43E-06,1.07E-06,0,0.00104381,0,9.48E-06,0,0,0,0,0,1.44E-106,4.66E-07,0,0,1.04E-06,0.0166364,0,0,4.69E-07,7.29E-07,0,0,9.88131291682493e-324,0,0.000232172,0,0,0,0,0,0,0,0,4.39E-05,0,0,0,0,0,4.79E-05,3.22E-05,3.72E-05,0,1.73E-05,0,0,6.04E-52,0,0.000488549,6.52E-05,4.32E-05,7.42E-12,0,0,4.91E-07,2.53E-06,5.13E-05,0,1.37E-06,0,0,0,0,3.09E-05,0,0,0,7.34E-07,0,0,0,4.27E-05,0,5.01E-06,0,0.000539967,3.69E-07,0,3.23E-05,0,0,0,0,0,0.000175513,6.23E-06,0.000110342,6.80E-05,3.32E-05,0,2.61E-05,0,6.71E-06,0,0,4.60E-05,0,0,1.46E-06,0,0,0,0,8.94E-06,0,3.08E-07,0,0.0193459,0,0,0
